"year","month","day_of_week","hour_of_day","timestamp","origin_station_complex_id","origin_station_complex_name","origin_latitude","origin_longitude","destination_station_complex_id","destination_station_complex_name","destination_latitude","destination_longitude","estimated_average_ridership","origin_point","destination_point"
"2024","9","Monday","20","2024-09-02T20:00:00.000","162","50 St (C,E)","40.762456","-73.985984","449","111 St (7)","40.75173","-73.855334","1.6236","POINT (-73.985984 40.762456)","POINT (-73.855334 40.75173)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","284","Nassau Av (G)","40.724635","-73.951277","614","59 St-Columbus Circle (A,B,C,D,1)","40.768272","-73.981833","0.4656","POINT (-73.951277 40.724635)","POINT (-73.981833 40.768272)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","309","103 St (1)","40.799446","-73.968379","101","Marcy Av (M,J,Z)","40.708359","-73.957757","0.9568","POINT (-73.968379 40.799446)","POINT (-73.957757 40.708359)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","477","72 St (Q)","40.768799","-73.958424","339","Bergen St (2,3)","40.680829","-73.975098","0.4646","POINT (-73.958424 40.768799)","POINT (-73.975098 40.680829)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","461","Queensboro Plaza (7,N,W)","40.750582","-73.940202","155","Cathedral Pkwy (110 St) (C,B)","40.800603","-73.958161","0.2354","POINT (-73.940202 40.750582)","POINT (-73.958161 40.800603)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","194","111 St (A)","40.684331","-73.832163","279","Sutphin Blvd-Archer Av-JFK Airport (E,J,Z)","40.700486","-73.807969","0.2","POINT (-73.832163 40.684331)","POINT (-73.807969 40.700486)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","56","Ocean Pkwy (Q)","40.576312","-73.968501","43","Parkside Av (Q)","40.655292","-73.961495","0.7746","POINT (-73.968501 40.576312)","POINT (-73.961495 40.655292)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","262","67 Av (M,R)","40.726523","-73.852719","268","65 St (M,R)","40.749669","-73.898453","0.2586","POINT (-73.852719 40.726523)","POINT (-73.898453 40.749669)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","13","28 St (R,W)","40.745494","-73.988691","354","Sterling St (2,5)","40.662742","-73.95085","0.2178","POINT (-73.988691 40.745494)","POINT (-73.95085 40.662742)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","271","Steinway St (M,R)","40.756879","-73.92074","108","Middle Village-Metropolitan Av (M)","40.711396","-73.889601","0.2346","POINT (-73.92074 40.756879)","POINT (-73.889601 40.711396)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","451","Junction Blvd (7)","40.749145","-73.869527","386","Mt Eden Av (4)","40.844434","-73.914685","0.274","POINT (-73.869527 40.749145)","POINT (-73.914685 40.844434)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","614","59 St-Columbus Circle (A,B,C,D,1)","40.768272","-73.981833","151","145 St (A,C,B,D)","40.824783","-73.944216","69.571","POINT (-73.981833 40.768272)","POINT (-73.944216 40.824783)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","314","66 St-Lincoln Center (1)","40.77344","-73.982209","237","Carroll St (F,G)","40.680303","-73.995048","0.2466","POINT (-73.982209 40.77344)","POINT (-73.995048 40.680303)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","2","Astoria Blvd (N,W)","40.770258","-73.917843","223","Lexington Av/63 St (F,Q)","40.764629","-73.966113","0.2512","POINT (-73.917843 40.770258)","POINT (-73.966113 40.764629)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","40.758663","-73.981329","626","Franklin Av (2,3,4,5)/Botanic Garden (S)","40.670513","-73.958688","2.4998","POINT (-73.981329 40.758663)","POINT (-73.958688 40.670513)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","243","Church Av (F,G)","40.644041","-73.979678","257","Sutphin Blvd (F)","40.70546","-73.810708","0.2494","POINT (-73.979678 40.644041)","POINT (-73.810708 40.70546)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","32","36 St (D,N,R)","40.655144","-74.003549","421","Gun Hill Rd (2,5)","40.87785","-73.866256","0.2608","POINT (-74.003549 40.655144)","POINT (-73.866256 40.87785)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","64","71 St (D)","40.619589","-73.998864","26","DeKalb Av (B,Q,R)","40.690635","-73.981824","0.2588","POINT (-73.998864 40.619589)","POINT (-73.981824 40.690635)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","326","Franklin St (1)","40.719318","-74.006886","440","116 St (2,3)","40.802098","-73.949625","0.2366","POINT (-74.006886 40.719318)","POINT (-73.949625 40.802098)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","157","96 St (C,B)","40.791642","-73.964696","41","7 Av (B,Q)","40.67705","-73.972367","0.4424","POINT (-73.964696 40.791642)","POINT (-73.972367 40.67705)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","393","116 St (6)","40.798629","-73.941617","373","E 149 St (6)","40.812118","-73.904098","2.8786","POINT (-73.941617 40.798629)","POINT (-73.904098 40.812118)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","403","33 St (6)","40.746081","-73.982076","363","Westchester Sq-E Tremont Av (6)","40.839892","-73.842952","1.4618","POINT (-73.982076 40.746081)","POINT (-73.842952 40.839892)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","605","168 St (A,C,1)","40.840638","-73.939847","211","Bedford Park Blvd (B,D)","40.873244","-73.887138","3.7476","POINT (-73.939847 40.840638)","POINT (-73.887138 40.873244)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","625","Delancey St (F)/Essex St (J,M,Z)","40.718463","-73.987776","143","Inwood-207 St (A)","40.868072","-73.919899","2.0622","POINT (-73.987776 40.718463)","POINT (-73.919899 40.868072)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","278","Jamaica Center-Parsons/Archer (E,J,Z)","40.702147","-73.801109","185","Liberty Av (C)","40.674542","-73.896548","0.8532","POINT (-73.801109 40.702147)","POINT (-73.896548 40.674542)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","396","96 St (6)","40.785672","-73.95107","131","Bushwick Av-Aberdeen St (L)","40.682829","-73.905249","0.2428","POINT (-73.95107 40.785672)","POINT (-73.905249 40.682829)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","77","Kings Hwy (N)","40.603923","-73.980353","476","86 St (Q)","40.777891","-73.951787","0.2358","POINT (-73.980353 40.603923)","POINT (-73.951787 40.777891)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","242","Fort Hamilton Pkwy (F,G)","40.650782","-73.975776","228","23 St (F,M)","40.742878","-73.992821","0.5422","POINT (-73.975776 40.650782)","POINT (-73.992821 40.742878)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","131","Bushwick Av-Aberdeen St (L)","40.682829","-73.905249","630","Myrtle-Wyckoff Avs (L,M)","40.699622","-73.911986","5.9776","POINT (-73.905249 40.682829)","POINT (-73.911986 40.699622)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","162","50 St (C,E)","40.762456","-73.985984","242","Fort Hamilton Pkwy (F,G)","40.650782","-73.975776","0.7328","POINT (-73.985984 40.762456)","POINT (-73.975776 40.650782)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","40.758663","-73.981329","312","79 St (1)","40.783934","-73.979917","1.8372","POINT (-73.981329 40.758663)","POINT (-73.979917 40.783934)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","232","2 Av (F)","40.723402","-73.989938","360","Pelham Bay Park (6)","40.852462","-73.828121","0.4578","POINT (-73.989938 40.723402)","POINT (-73.828121 40.852462)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","443","Baychester Av (5)","40.878663","-73.838591","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","40.749643","-73.987887","0.2286","POINT (-73.838591 40.878663)","POINT (-73.987887 40.749643)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","65","79 St (D)","40.613501","-74.00061","221","21 St-Queensbridge (F)","40.754203","-73.942836","0.2834","POINT (-74.00061 40.613501)","POINT (-73.942836 40.754203)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","310","96 St (1,2,3)","40.793919","-73.972323","612","Lexington Av-53 St (E,M)/51 St (6)","40.75733","-73.970487","2.8534","POINT (-73.972323 40.793919)","POINT (-73.970487 40.75733)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","621","Broadway Junction (A,C,J,L,Z)","40.678896","-73.904356","204","Beach 67 St (A)","40.590927","-73.796924","1.0936","POINT (-73.904356 40.678896)","POINT (-73.796924 40.590927)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","206","Beach 44 St (A)","40.592943","-73.776013","169","Canal St (A,C,E)","40.720824","-74.005229","0.24","POINT (-73.776013 40.592943)","POINT (-74.005229 40.720824)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","231","Grand St (B,D)","40.718267","-73.993753","446","Morris Park (5)","40.854364","-73.860495","0.4552","POINT (-73.993753 40.718267)","POINT (-73.860495 40.854364)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","396","96 St (6)","40.785672","-73.95107","452","90 St-Elmhurst Av (7)","40.748408","-73.876613","1.2148","POINT (-73.95107 40.785672)","POINT (-73.876613 40.748408)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","152","135 St (C,B)","40.817894","-73.947649","277","7 Av (E,B,D)","40.762862","-73.981637","0.4792","POINT (-73.947649 40.817894)","POINT (-73.981637 40.762862)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","225","47-50 Sts-Rockefeller Ctr (B,D,F,M)","40.758663","-73.981329","238","Smith-9 Sts (F,G)","40.67358","-73.995959","0.6792","POINT (-73.981329 40.758663)","POINT (-73.995959 40.67358)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","245","18 Av (F)","40.629755","-73.976971","240","7 Av (F,G)","40.666271","-73.980305","0.2166","POINT (-73.976971 40.629755)","POINT (-73.980305 40.666271)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","333","Wall St (2,3)","40.706821","-74.0091","605","168 St (A,C,1)","40.840638","-73.939847","1.9422","POINT (-74.0091 40.706821)","POINT (-73.939847 40.840638)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","440","116 St (2,3)","40.802098","-73.949625","620","Court St (R)/Borough Hall (2,3,4,5)","40.693241","-73.990642","0.943","POINT (-73.949625 40.802098)","POINT (-73.990642 40.693241)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","399","68 St-Hunter College (6)","40.768141","-73.96387","422","Burke Av (2,5)","40.871356","-73.867164","0.7204","POINT (-73.96387 40.768141)","POINT (-73.867164 40.871356)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","614","59 St-Columbus Circle (A,B,C,D,1)","40.768272","-73.981833","385","176 St (4)","40.84848","-73.911794","1.614","POINT (-73.981833 40.768272)","POINT (-73.911794 40.84848)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","31","25 St (R)","40.660397","-73.998091","622","Brooklyn Bridge-City Hall (4,5,6)/Chambers St (J,Z)","40.713154","-74.003766","0.7722","POINT (-73.998091 40.660397)","POINT (-74.003766 40.713154)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","136","New Lots Av (L)","40.658733","-73.899232","365","Castle Hill Av (6)","40.834255","-73.851222","0.5506","POINT (-73.899232 40.658733)","POINT (-73.851222 40.834255)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","318","34 St-Penn Station (1,2,3)","40.750373","-73.991057","126","Jefferson St (L)","40.706607","-73.922913","0.47","POINT (-73.991057 40.750373)","POINT (-73.922913 40.706607)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","359","Flatbush Av-Brooklyn College (2,5)","40.632836","-73.947642","135","Livonia Av (L)","40.664038","-73.900571","0.984","POINT (-73.947642 40.632836)","POINT (-73.900571 40.664038)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","618","14 St (A,C,E)/8 Av (L)","40.740335","-74.002134","321","18 St (1)","40.74104","-73.997871","1.9018","POINT (-74.002134 40.740335)","POINT (-73.997871 40.74104)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","455","69 St (7)","40.746325","-73.896403","475","96 St (Q)","40.784318","-73.947152","0.2518","POINT (-73.896403 40.746325)","POINT (-73.947152 40.784318)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","98","Flushing Av (M,J)","40.70026","-73.941126","628","Fulton St (A,C,J,Z,2,3,4,5)","40.710089","-74.007838","1.4978","POINT (-73.941126 40.70026)","POINT (-74.007838 40.710089)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","164","34 St-Penn Station (A,C,E)","40.752287","-73.993391","162","50 St (C,E)","40.762456","-73.985984","40.593","POINT (-73.993391 40.752287)","POINT (-73.985984 40.762456)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","175","Hoyt-Schermerhorn Sts (A,C,G)","40.688484","-73.985001","176","Lafayette Av (C)","40.686113","-73.973946","1.4758","POINT (-73.985001 40.688484)","POINT (-73.973946 40.686113)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","224","57 St (F)","40.763972","-73.97745","452","90 St-Elmhurst Av (7)","40.748408","-73.876613","3.9756","POINT (-73.97745 40.763972)","POINT (-73.876613 40.748408)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","606","Court Sq (E,G,M,7)","40.747141","-73.945032","602","14 St-Union Sq (L,N,Q,R,W,4,5,6)","40.735066","-73.990416","4.6498","POINT (-73.945032 40.747141)","POINT (-73.990416 40.735066)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","611","Times Sq-42 St (N,Q,R,W,S,1,2,3,7)/42 St (A,C,E)","40.755746","-73.987581","220","155 St (B,D)","40.830135","-73.938209","2.2762","POINT (-73.987581 40.755746)","POINT (-73.938209 40.830135)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","192","Rockaway Blvd (A)","40.680429","-73.843853","165","23 St (C,E)","40.745906","-73.998041","0.7588","POINT (-73.843853 40.680429)","POINT (-73.998041 40.745906)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","369","Elder Av (6)","40.828584","-73.879159","8","5 Av/59 St (N,R,W)","40.764811","-73.973347","0.2784","POINT (-73.879159 40.828584)","POINT (-73.973347 40.764811)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","414","Bowling Green (4,5)","40.704817","-74.014065","68","Bay Pkwy (D)","40.601875","-73.993728","0.2336","POINT (-74.014065 40.704817)","POINT (-73.993728 40.601875)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","464","Vernon Blvd-Jackson Av (7)","40.742626","-73.953581","607","34 St-Herald Sq (B,D,F,M,N,Q,R,W)","40.749643","-73.987887","3.751","POINT (-73.953581 40.742626)","POINT (-73.987887 40.749643)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","84","85 St-Forest Pkwy (J)","40.692435","-73.86001","626","Franklin Av (2,3,4,5)/Botanic Garden (S)","40.670513","-73.958688","0.2534","POINT (-73.86001 40.692435)","POINT (-73.958688 40.670513)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","371","Hunts Point Av (6)","40.820948","-73.890549","368","Morrison Av-Soundview (6)","40.829521","-73.874516","5.3154","POINT (-73.890549 40.820948)","POINT (-73.874516 40.829521)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","37","77 St (R)","40.629742","-74.02551","365","Castle Hill Av (6)","40.834255","-73.851222","0.2432","POINT (-74.02551 40.629742)","POINT (-73.851222 40.834255)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","39","Bay Ridge-95 St (R)","40.616622","-74.030876","451","Junction Blvd (7)","40.749145","-73.869527","0.5264","POINT (-74.030876 40.616622)","POINT (-73.869527 40.749145)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","143","Inwood-207 St (A)","40.868072","-73.919899","300","191 St (1)","40.855225","-73.929412","1.3096","POINT (-73.919899 40.868072)","POINT (-73.929412 40.855225)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","221","21 St-Queensbridge (F)","40.754203","-73.942836","419","225 St (2,5)","40.888022","-73.860341","0.729","POINT (-73.942836 40.754203)","POINT (-73.860341 40.888022)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","635","South Ferry (1)/Whitehall St (R,W)","40.702578","-74.013329","392","125 St (4,5,6)","40.804138","-73.937594","0.503","POINT (-74.013329 40.702578)","POINT (-73.937594 40.804138)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","155","Cathedral Pkwy (110 St) (C,B)","40.800603","-73.958161","458","46 St-Bliss St (7)","40.743132","-73.918435","1.0194","POINT (-73.958161 40.800603)","POINT (-73.918435 40.743132)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","264","Woodhaven Blvd (M,R)","40.733106","-73.869229","138","Canarsie-Rockaway Pkwy (L)","40.646654","-73.90185","0.264","POINT (-73.869229 40.733106)","POINT (-73.90185 40.646654)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","288","Myrtle-Willoughby Avs (G)","40.694568","-73.949046","100","Hewes St (M,J)","40.70687","-73.953431","0.2376","POINT (-73.949046 40.694568)","POINT (-73.953431 40.70687)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","608","4 Av (F,G)/9 St (R)","40.670559","-73.989041","324","Houston St (1)","40.728251","-74.005367","0.4384","POINT (-73.989041 40.670559)","POINT (-74.005367 40.728251)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","190","80 St (A)","40.679371","-73.858992","188","Euclid Av (A,C)","40.675377","-73.872106","0.568","POINT (-73.858992 40.679371)","POINT (-73.872106 40.675377)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","263","63 Dr-Rego Park (M,R)","40.729846","-73.861604","392","125 St (4,5,6)","40.804138","-73.937594","1.1826","POINT (-73.861604 40.729846)","POINT (-73.937594 40.804138)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","453","82 St-Jackson Hts (7)","40.747659","-73.883697","127","DeKalb Av (L)","40.703811","-73.918425","0.4988","POINT (-73.883697 40.747659)","POINT (-73.918425 40.703811)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","313","72 St (1,2,3)","40.778453","-73.98197","248","Avenue N (F)","40.61514","-73.974197","0.928","POINT (-73.98197 40.778453)","POINT (-73.974197 40.61514)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","624","Chambers St (A,C)/WTC (E)/Park Pl (2,3)/Cortlandt (R,W)","40.712603","-74.009552","251","Avenue U (F)","40.596063","-73.973357","0.4824","POINT (-74.009552 40.712603)","POINT (-73.973357 40.596063)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","209","Far Rockaway-Mott Av (A)","40.603995","-73.755405","205","Beach 60 St (A)","40.592374","-73.788522","4.182","POINT (-73.755405 40.603995)","POINT (-73.788522 40.592374)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","269","Northern Blvd (M,R)","40.752885","-73.906006","273","Queens Plaza (E,M,R)","40.748973","-73.937243","0.6","POINT (-73.906006 40.752885)","POINT (-73.937243 40.748973)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","614","59 St-Columbus Circle (A,B,C,D,1)","40.768272","-73.981833","352","New Lots Av (3)","40.666235","-73.884079","0.6952","POINT (-73.981833 40.768272)","POINT (-73.884079 40.666235)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","278","Jamaica Center-Parsons/Archer (E,J,Z)","40.702147","-73.801109","376","Brook Av (6)","40.807566","-73.91924","0.2824","POINT (-73.801109 40.702147)","POINT (-73.91924 40.807566)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","120","Bedford Av (L)","40.717304","-73.956872","94","Halsey St (J)","40.68637","-73.916559","5.514","POINT (-73.956872 40.717304)","POINT (-73.916559 40.68637)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","162","50 St (C,E)","40.762456","-73.985984","616","74-Broadway (7)/Jackson Hts-Roosevelt Av (E,F,M,R)","40.746746","-73.891366","25.7902","POINT (-73.985984 40.762456)","POINT (-73.891366 40.746746)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","636","Jay St-MetroTech (A,C,F,R)","40.692259","-73.986642","145","190 St (A)","40.859022","-73.93418","2.9244","POINT (-73.986642 40.692259)","POINT (-73.93418 40.859022)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","156","103 St (C,B)","40.796092","-73.961454","329","Rector St (1)","40.707513","-74.013783","0.2358","POINT (-73.961454 40.796092)","POINT (-74.013783 40.707513)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","209","Far Rockaway-Mott Av (A)","40.603995","-73.755405","176","Lafayette Av (C)","40.686113","-73.973946","0.5612","POINT (-73.755405 40.603995)","POINT (-73.973946 40.686113)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","251","Avenue U (F)","40.596063","-73.973357","125","Morgan Av (L)","40.706152","-73.933147","0.25","POINT (-73.973357 40.596063)","POINT (-73.933147 40.706152)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","5","36 Av (N,W)","40.756804","-73.929575","625","Delancey St (F)/Essex St (J,M,Z)","40.718463","-73.987776","0.2654","POINT (-73.929575 40.756804)","POINT (-73.987776 40.718463)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","58","Coney Island-Stillwell Av (D,F,N,Q)","40.577422","-73.981233","143","Inwood-207 St (A)","40.868072","-73.919899","0.5486","POINT (-73.981233 40.577422)","POINT (-73.919899 40.868072)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","101","Marcy Av (M,J,Z)","40.708359","-73.957757","120","Bedford Av (L)","40.717304","-73.956872","3.3022","POINT (-73.957757 40.708359)","POINT (-73.956872 40.717304)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","129","Halsey St (L)","40.695602","-73.904084","127","DeKalb Av (L)","40.703811","-73.918425","3.8202","POINT (-73.904084 40.695602)","POINT (-73.918425 40.703811)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","316","50 St (1)","40.761728","-73.983849","145","190 St (A)","40.859022","-73.93418","1.5772","POINT (-73.983849 40.761728)","POINT (-73.93418 40.859022)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","316","50 St (1)","40.761728","-73.983849","425","Bronx Park East (2,5)","40.848828","-73.868457","0.6762","POINT (-73.983849 40.761728)","POINT (-73.868457 40.848828)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","349","Junius St (3)","40.663515","-73.902447","617","Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)","40.684162","-73.977789","0.245","POINT (-73.902447 40.663515)","POINT (-73.977789 40.684162)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","403","33 St (6)","40.746081","-73.982076","341","Eastern Pkwy-Brooklyn Museum (2,3)","40.671987","-73.964375","0.2468","POINT (-73.982076 40.746081)","POINT (-73.964375 40.671987)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","617","Atlantic Av-Barclays Ctr (B,D,N,Q,R,2,3,4,5)","40.684162","-73.977789","32","36 St (D,N,R)","40.655144","-74.003549","24.3772","POINT (-73.977789 40.684162)","POINT (-74.003549 40.655144)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","444","Gun Hill Rd (5)","40.869526","-73.846384","388","167 St (4)","40.835537","-73.9214","0.2516","POINT (-73.846384 40.869526)","POINT (-73.9214 40.835537)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","310","96 St (1,2,3)","40.793919","-73.972323","398","77 St (6)","40.77362","-73.959874","0.229","POINT (-73.972323 40.793919)","POINT (-73.959874 40.77362)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","432","Prospect Av (2,5)","40.819585","-73.90177","628","Fulton St (A,C,J,Z,2,3,4,5)","40.710089","-74.007838","0.2512","POINT (-73.90177 40.819585)","POINT (-74.007838 40.710089)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","54","Sheepshead Bay (B,Q)","40.586896","-73.954155","614","59 St-Columbus Circle (A,B,C,D,1)","40.768272","-73.981833","1.0024","POINT (-73.954155 40.586896)","POINT (-73.981833 40.768272)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","100","Hewes St (M,J)","40.70687","-73.953431","109","Fresh Pond Rd (M)","40.706186","-73.895877","1.8742","POINT (-73.953431 40.70687)","POINT (-73.895877 40.706186)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","318","34 St-Penn Station (1,2,3)","40.750373","-73.991057","366","Parkchester (6)","40.833226","-73.860816","1.3872","POINT (-73.991057 40.750373)","POINT (-73.860816 40.833226)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","392","125 St (4,5,6)","40.804138","-73.937594","126","Jefferson St (L)","40.706607","-73.922913","0.7952","POINT (-73.937594 40.804138)","POINT (-73.922913 40.706607)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","606","Court Sq (E,G,M,7)","40.747141","-73.945032","94","Halsey St (J)","40.68637","-73.916559","0.4478","POINT (-73.945032 40.747141)","POINT (-73.916559 40.68637)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","629","Lorimer St (L)/Metropolitan Av (G)","40.713428","-73.950847","395","103 St (6)","40.7906","-73.947478","0.2312","POINT (-73.950847 40.713428)","POINT (-73.947478 40.7906)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","173","High St (A,C)","40.699337","-73.990531","14","23 St (R,W)","40.741303","-73.989344","0.4646","POINT (-73.990531 40.699337)","POINT (-73.989344 40.741303)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","618","14 St (A,C,E)/8 Av (L)","40.740335","-74.002134","68","Bay Pkwy (D)","40.601875","-73.993728","0.7082","POINT (-74.002134 40.740335)","POINT (-73.993728 40.601875)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","160","72 St (C,B)","40.775594","-73.97641","407","Astor Pl (6)","40.730054","-73.99107","0.9922","POINT (-73.97641 40.775594)","POINT (-73.99107 40.730054)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","192","Rockaway Blvd (A)","40.680429","-73.843853","629","Lorimer St (L)/Metropolitan Av (G)","40.713428","-73.950847","0.2552","POINT (-73.843853 40.680429)","POINT (-73.950847 40.713428)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","456","61 St-Woodside (7)","40.74563","-73.902984","409","Spring St (6)","40.722301","-73.997141","0.4892","POINT (-73.902984 40.74563)","POINT (-73.997141 40.722301)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","168","Spring St (C,E)","40.726227","-74.003739","242","Fort Hamilton Pkwy (F,G)","40.650782","-73.975776","0.7018","POINT (-74.003739 40.726227)","POINT (-73.975776 40.650782)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","288","Myrtle-Willoughby Avs (G)","40.694568","-73.949046","236","Bergen St (F,G)","40.686145","-73.990862","0.837","POINT (-73.949046 40.694568)","POINT (-73.990862 40.686145)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","612","Lexington Av-53 St (E,M)/51 St (6)","40.75733","-73.970487","264","Woodhaven Blvd (M,R)","40.733106","-73.869229","15.0148","POINT (-73.970487 40.75733)","POINT (-73.869229 40.733106)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","10","49 St (N,R,W)","40.759901","-73.984139","257","Sutphin Blvd (F)","40.70546","-73.810708","1.3992","POINT (-73.984139 40.759901)","POINT (-73.810708 40.70546)"
"2024","9","Monday","20","2024-09-02T20:00:00.000","69","25 Av (D)","40.597704","-73.986829","53","Neck Rd (Q)","40.595246","-73.955161","0.5576","POINT (-73.986829 40.597704)","POINT (-73.955161 40.595246)"
